Clave CT,Nombre CT,Clave Turno,Descripción Turno,Zona Escolar,Descripción Mpio.,Descripción Cat. Pob.,Longitud,Latitud,Docentes,Nivel,Modalidad
11DPR0844S,VEINTE DE NOVIEMBRE,1,Matutino,49,Salamanca,R Rural,-101.115539,20.582822,6,PRIMARIA,General Federal
11DPR0461M,MIGUEL HIDALGO,1,Matutino,143,Valle de Santiago,R Rural,-101.115726,20.370441,6,PRIMARIA,General Federal
11DPR1816C,MIGUEL HIDALGO Y COSTILLA,1,Matutino,191,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-101.11612,21.08532,0,PRIMARIA,General Federal
11DPR0409Q,MIGUEL HIDALGO,1,Matutino,64,Uriangato,R Rural,-101.117271,20.092256,1,PRIMARIA,General Federal
11DPR0463K,EMILIANO ZAPATA,1,Matutino,142,Valle de Santiago,R Rural,-101.117458,20.462776,3,PRIMARIA,General Federal
11DPR0269G,NIÑO ARTILLERO,1,Matutino,76,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-101.11861,21.21448,0,PRIMARIA,General Federal
11DPR0114E,IGNACIO ALLENDE,1,Matutino,66,Salamanca,R Rural,-101.119086,20.689825,6,PRIMARIA,General Federal
11DPR0894Z,ADOLFO LOPEZ MATEOS,1,Matutino,141,San Felipe,R Rural,-101.11969,21.35216,1,PRIMARIA,General Federal
11DPR0449R,EMILIANO ZAPATA,1,Matutino,143,Valle de Santiago,R Rural,-101.119932,20.418189,6,PRIMARIA,General Federal
11DPR0845R,RICARDO FLORES MAGON,1,Matutino,83,Salamanca,R Rural,-101.120892,20.490714,0,PRIMARIA,General Federal
11DPR0422K,VICENTE GUERRERO,1,Matutino,143,Valle de Santiago,R Rural,-101.121525,20.363602,6,PRIMARIA,General Federal
11DPR2162B,PROFR. ADOLFO CONTRERAS,1,Matutino,155,Yuriria,U Urbana,-101.12153,20.21215,6,PRIMARIA,General Federal
11DPR3134M,JOSE VASCONCELOS,1,Matutino,49,Salamanca,U Urbana,-101.12208,20.59483,6,PRIMARIA,General Federal
11DPR3980Q,ESCUELA DE EDUCACION PRIMARIA,1,Matutino,66,Salamanca,R Rural,-101.12259,20.628133,2,PRIMARIA,General Federal
11DPR1246C,AÑO DE JUAREZ,1,Matutino,66,Salamanca,R Rural,-101.124939,20.637285,6,PRIMARIA,General Federal
11DPR2184N,AÑO DE JUAREZ,2,Vespertino,66,Salamanca,R Rural,-101.124939,20.637285,6,PRIMARIA,General Federal
11DPR0195F,IGNACIO ALLENDE,1,Matutino,192,San Felipe,R Rural,-101.12522,21.44462,3,PRIMARIA,General Federal
11DPR0414B,TOMASA ESTEVES,1,Matutino,130,Uriangato,R Rural,-101.12573,20.14724,0,PRIMARIA,General Federal
11DPR2745F,JOSE LUIS OCHOA CONTRERAS,1,Matutino,83,Salamanca,R Rural,-101.126462,20.513079,1,PRIMARIA,General Federal
11DPR0416Z,NIÑOS HEROES,1,Matutino,64,Uriangato,R Rural,-101.126827,20.08133,4,PRIMARIA,General Federal
11DPR0103Z,HEROES DE LA INDEPENDENCIA,1,Matutino,49,Salamanca,U Urbana,-101.12688,20.59431,12,PRIMARIA,General Federal
11DPR1078X,FUNDACION DE LA GRAN TENOCHTITLAN,2,Vespertino,49,Salamanca,U Urbana,-101.12688,20.59431,6,PRIMARIA,General Federal
11DPR1370B,NIÑOS HEROES,1,Matutino,50,Yuriria,U Urbana,-101.12743,20.21095,12,PRIMARIA,General Federal
11DPR1202F,IGNACIO MANUEL ALTAMIRANO,1,Matutino,66,Salamanca,R Rural,-101.12852,20.65851,3,PRIMARIA,General Federal
11DPR0193H,VENUSTIANO CARRANZA,1,Matutino,141,San Felipe,R Rural,-101.1293,21.32318,1,PRIMARIA,General Federal
11DPR0129G,MARIANO MATAMOROS,1,Matutino,83,Salamanca,U Urbana,-101.129489,20.529726,18,PRIMARIA,General Federal
11DPR1203E,GUADALUPE VICTORIA,2,Vespertino,83,Salamanca,U Urbana,-101.129489,20.529726,6,PRIMARIA,General Federal
11DPR0424I,NARCISO MENDOZA,1,Matutino,143,Valle de Santiago,R Rural,-101.130206,20.275056,3,PRIMARIA,General Federal
11DPR3077L,JUANA DE ASBAJE,1,Matutino,83,Salamanca,U Urbana,-101.130343,20.526923,6,PRIMARIA,General Federal
11DPR0499Z,BENITO JUAREZ,1,Matutino,9,Yuriria,U Urbana,-101.131948,20.214898,13,PRIMARIA,General Federal
11DPR0206V,EL NIGROMANTE,1,Matutino,192,San Felipe,R Rural,-101.13421,21.47733,1,PRIMARIA,General Federal
11DPR1269N,GENERAL FRANCISCO VILLA,1,Matutino,143,Valle de Santiago,R Rural,-101.134669,20.448664,1,PRIMARIA,General Federal
11DPR1321T,CINCO DE MAYO,1,Matutino,141,San Felipe,R Rural,-101.13556,21.2836,0,PRIMARIA,General Federal
11DPR0102Z,CUAUHTEMOC,1,Matutino,66,Salamanca,R Rural,-101.13617,20.61847,4,PRIMARIA,General Federal
11DPR0852A,5 DE MAYO,1,Matutino,140,Yuriria,U Urbana,-101.136368,20.207274,12,PRIMARIA,General Federal
11DPR0441Z,5 DE FEBRERO,1,Matutino,142,Valle de Santiago,R Rural,-101.136859,20.473842,4,PRIMARIA,General Federal
11DPR0952Z,JAIME TORRES BODET,1,Matutino,19,Salamanca,R Rural,-101.13727,20.75422,2,PRIMARIA,General Federal
11DPR0440Z,LIC. BENITO JUAREZ,1,Matutino,143,Valle de Santiago,R Rural,-101.13773,20.3571,6,PRIMARIA,General Federal
11DPR1359F,BENITO JUAREZ,1,Matutino,66,Salamanca,R Rural,-101.13842,20.68901,3,PRIMARIA,General Federal
11DPR3163H,JUSTO SIERRA,1,Matutino,95,Yuriria,U Urbana,-101.140359,20.215306,5,PRIMARIA,General Federal
11DPR0443X,VEINTE DE NOVIEMBRE,1,Matutino,143,Valle de Santiago,R Rural,-101.142901,20.356574,2,PRIMARIA,General Federal
11DPR1266Q,MIGUEL HIDALGO,1,Matutino,179,Salamanca,R Rural,-101.14309,20.79587,1,PRIMARIA,General Federal
11DPR0805Q,GABRIEL RAMOS MILLAN,1,Matutino,143,Valle de Santiago,R Rural,-101.14528,20.37306,2,PRIMARIA,General Federal
11DPR0436N,MELCHOR OCAMPO,1,Matutino,142,Valle de Santiago,R Rural,-101.145905,20.467522,0,PRIMARIA,General Federal
11DPR0806P,LIC. BENITO JUAREZ,1,Matutino,143,Valle de Santiago,R Rural,-101.147308,20.289644,2,PRIMARIA,General Federal
11DPR0948N,GENERAL JUAN ALVAREZ,1,Matutino,179,Salamanca,R Rural,-101.14901,20.67277,5,PRIMARIA,General Federal
11DPR0892B,J GUADALUPE VICTORIA,1,Matutino,192,San Felipe,R Rural,-101.15057,21.60441,2,PRIMARIA,General Federal
11DPR0106W,MADERO Y PINO SUAREZ,1,Matutino,49,Salamanca,R Rural,-101.15159,20.57578,6,PRIMARIA,General Federal
11DPR2799J,MADERO Y PINO SUAREZ,2,Vespertino,49,Salamanca,R Rural,-101.15159,20.57578,6,PRIMARIA,General Federal
11DPR3954S,RICARDO FLORES MAGON,1,Matutino,141,San Felipe,R Rural,-101.15245,21.35589,1,PRIMARIA,General Federal
11DPR0410F,PLAN DE AYUTLA,1,Matutino,64,Uriangato,R Rural,-101.152631,20.101312,0,PRIMARIA,General Federal
11DPR0891C,EL PIPILA,1,Matutino,192,San Felipe,R Rural,-101.15287,21.58461,3,PRIMARIA,General Federal
11DPR1297J,LAZARO CARDENAS,1,Matutino,141,San Felipe,R Rural,-101.15291,21.42591,2,PRIMARIA,General Federal
11DPR0955X,VALENTIN GOMEZ FARIAS,1,Matutino,64,Uriangato,R Rural,-101.153437,20.095321,2,PRIMARIA,General Federal
11DPR0210H,JOSE MARIA MORELOS,1,Matutino,141,San Felipe,R Rural,-101.15472,21.35382,1,PRIMARIA,General Federal
11DPR2669Q,VICENTE GUERRERO,1,Matutino,141,San Felipe,R Rural,-101.15486,21.45552,0,PRIMARIA,General Federal
11DPR0656Z,NIÑOS HEROES,1,Matutino,66,Salamanca,R Rural,-101.15606,20.62403,6,PRIMARIA,General Federal
11DPR2650S,INDEPENDENCIA,1,Matutino,64,Uriangato,R Rural,-101.15617,20.08557,0,PRIMARIA,General Federal
11DPR3923Z,HEROICO COLEGIO MILITAR,1,Matutino,83,Salamanca,U Urbana,-101.158055,20.539444,18,PRIMARIA,General Federal
11DPR0427F,FELIPE CARRILLO PUERTO,1,Matutino,143,Valle de Santiago,R Rural,-101.15853,20.377888,6,PRIMARIA,General Federal
11DPR0418Y,LAZARO CARDENAS,1,Matutino,64,Uriangato,R Rural,-101.160049,20.101178,6,PRIMARIA,General Federal
11DPR0653B,SANTOS DEGOLLADO,1,Matutino,179,Salamanca,R Rural,-101.16253,20.64521,2,PRIMARIA,General Federal
11DPR2025Z,EMILIANO ZAPATA,1,Matutino,66,Salamanca,U Urbana,-101.16261,20.59288,6,PRIMARIA,General Federal
11DPR0417Z,JUVENTINO ROSAS,1,Matutino,64,Uriangato,U Urbana,-101.162879,20.134172,6,PRIMARIA,General Federal
11DPR2680M,NIÑOS HEROES,1,Matutino,179,Salamanca,R Rural,-101.16299,20.66569,1,PRIMARIA,General Federal
11DPR2381O,GENERAL EMILIANO ZAPATA,1,Matutino,142,Valle de Santiago,R Rural,-101.163085,20.47018,2,PRIMARIA,General Federal
11DPR2379Z,FELIPE ANGELES,1,Matutino,143,Valle de Santiago,R Rural,-101.163095,20.378319,0,PRIMARIA,General Federal
11DPR0413C,MIGUEL HIDALGO,1,Matutino,130,Uriangato,U Urbana,-101.163583,20.147789,6,PRIMARIA,General Federal
11DPR2317N,GUADALUPE VICTORIA,2,Vespertino,130,Uriangato,U Urbana,-101.163583,20.147789,6,PRIMARIA,General Federal
11DPR2089J,CORREGIDORA,1,Matutino,19,Salamanca,R Rural,-101.164289,20.756469,2,PRIMARIA,General Federal
11DPR0105X,LAZARO CARDENAS,1,Matutino,124,Salamanca,R Rural,-101.16561,20.48533,3,PRIMARIA,General Federal
11DPR3630L,LUIS G. ARAUJO,1,Matutino,179,Salamanca,U Urbana,-101.16647,20.56036,6,PRIMARIA,General Federal
11DPR3453Y,FRANCISCO GONZALEZ BOCANEGRA,1,Matutino,83,Salamanca,R Rural,-101.169361,20.54111,2,PRIMARIA,General Federal
11DPR1357H,IGNACIO ALLENDE,1,Matutino,182,Valle de Santiago,R Rural,-101.169861,20.285336,1,PRIMARIA,General Federal
11DPR3745M,LUIS DONALDO COLOSIO MURRIETA,1,Matutino,64,Uriangato,U Urbana,-101.170454,20.117586,6,PRIMARIA,General Federal
11DPR0429D,MARIA ENRIQUETA,1,Matutino,182,Valle de Santiago,R Rural,-101.171187,20.273563,2,PRIMARIA,General Federal
11DPR1931U,JUAN ALDAMA,1,Matutino,75,Guanajuato,R Rural,-101.17138,20.98589,2,PRIMARIA,General Federal
11DPR0556Z,IGNACIO M. ALTAMIRANO,1,Matutino,64,Uriangato,U Urbana,-101.172675,20.121749,6,PRIMARIA,General Federal
11DPR3319S,GUADALUPE VICTORIA,2,Vespertino,64,Uriangato,U Urbana,-101.172675,20.121749,6,PRIMARIA,General Federal
11DPR0188W,MARIANO ABASOLO,1,Matutino,141,San Felipe,R Rural,-101.1728,21.40294,3,PRIMARIA,General Federal
11DPR0652C,JOSEFA ORTIZ DE DOMINGUEZ,1,Matutino,66,Salamanca,R Rural,-101.173009,20.613143,4,PRIMARIA,General Federal
11DPR2216P,GENERAL LAZARO CARDENAS,1,Matutino,141,San Felipe,R Rural,-101.17332,21.35892,1,PRIMARIA,General Federal
11DPR2493S,JUSTO SIERRA,1,Matutino,130,Uriangato,U Urbana,-101.173784,20.135774,6,PRIMARIA,General Federal
11DPR0993Z,JUSTO SIERRA,1,Matutino,182,Valle de Santiago,R Rural,-101.175355,20.265748,2,PRIMARIA,General Federal
11DPR2757K,GENERAL LAZARO CARDENAS,1,Matutino,179,Salamanca,R Rural,-101.1778,20.65971,1,PRIMARIA,General Federal
11DPR2442L,MARTIRES DE CANANEA,1,Matutino,66,Salamanca,U Urbana,-101.178281,20.596374,12,PRIMARIA,General Federal
11DPR0935J,ANDRES DELGADO,1,Matutino,124,Salamanca,R Rural,-101.17857,20.50597,1,PRIMARIA,General Federal
11DPR3074O,MELCHOR OCAMPO,1,Matutino,130,Uriangato,U Urbana,-101.179203,20.151596,6,PRIMARIA,General Federal
11DPR1079W,VICENTE GUERRERO,2,Vespertino,64,Uriangato,U Urbana,-101.17925,20.128405,6,PRIMARIA,General Federal
11DPR1654H,ADOLFO LOPEZ MATEOS,1,Matutino,64,Uriangato,U Urbana,-101.17925,20.128405,6,PRIMARIA,General Federal
11DPR0421L,AUSENCIO ALVARADO,1,Matutino,11,Valle de Santiago,U Urbana,-101.179582,20.391343,18,PRIMARIA,General Federal
11DPR1242G,JOSE MA. MORELOS,1,Matutino,155,Yuriria,R Rural,-101.180135,20.208303,2,PRIMARIA,General Federal
11DPR2659J,GERTRUDIS VARGAS,2,Vespertino,155,Yuriria,R Rural,-101.180135,20.208303,2,PRIMARIA,General Federal
11DPR1101H,JAIME TORRES BODET,1,Matutino,124,Salamanca,U Urbana,-101.180176,20.590609,18,PRIMARIA,General Federal
11DPR0128H,CINCO DE MAYO,1,Matutino,124,Salamanca,R Rural,-101.18027,20.51961,6,PRIMARIA,General Federal
11DPR2094V,JOSE MA. MORELOS,1,Matutino,19,Salamanca,R Rural,-101.180468,20.722855,3,PRIMARIA,General Federal
11DPR0111H,CINCO DE FEBRERO,1,Matutino,123,Salamanca,U Urbana,-101.18072,20.55521,6,PRIMARIA,General Federal
11DPR2327U,FRANCISCO I. MADERO,2,Vespertino,123,Salamanca,U Urbana,-101.18072,20.55521,6,PRIMARIA,General Federal
11DPR0457Z,CASA DEL PUEBLO,1,Matutino,143,Valle de Santiago,R Rural,-101.181184,20.326096,6,PRIMARIA,General Federal
11DPR2415O,FRANCISCO I. MADERO,2,Vespertino,143,Valle de Santiago,R Rural,-101.181184,20.326096,4,PRIMARIA,General Federal
11DPR2279A,GUADALUPE VICTORIA,1,Matutino,142,Valle de Santiago,R Rural,-101.181434,20.478199,3,PRIMARIA,General Federal
11DPR3023H,INDEPENDENCIA,1,Matutino,141,San Felipe,R Rural,-101.18286,21.34129,0,PRIMARIA,General Federal
11DPR2573D,ADOLFO LOPEZ MATEOS,1,Matutino,192,San Felipe,R Rural,-101.18286,21.63231,2,PRIMARIA,General Federal
11DPR2272H,EMILIANO ZAPATA,1,Matutino,152,Guanajuato,R Rural,-101.18288,21.07525,0,PRIMARIA,General Federal
11DPR0252G,MARGARITA MAZA DE JUAREZ,1,Matutino,124,Salamanca,R Rural,-101.18325,20.50924,3,PRIMARIA,General Federal
11DPR2588F,XIDOO,1,Matutino,66,Salamanca,U Urbana,-101.18326,20.56646,6,PRIMARIA,General Federal
11DPR3043V,TENOCH,2,Vespertino,66,Salamanca,U Urbana,-101.18326,20.56646,6,PRIMARIA,General Federal
11DPR0197D,HORIZONTE,1,Matutino,10,San Felipe,R Rural,-101.18346,21.47767,3,PRIMARIA,General Federal
11DPR0408R,MIGUEL HIDALGO,1,Matutino,130,Uriangato,U Urbana,-101.183934,20.14229,24,PRIMARIA,General Federal
11DPR0555A,DR. JAIME TORRES BODET,2,Vespertino,130,Uriangato,U Urbana,-101.183934,20.14229,12,PRIMARIA,General Federal
11DPR1993G,FRANCISCO I. MADERO,1,Matutino,23,Moroleón,U Urbana,-101.18437,20.13617,18,PRIMARIA,General Federal
11DPR2843G,EMILIANO ZAPATA,2,Vespertino,23,Moroleón,U Urbana,-101.18437,20.13617,5,PRIMARIA,General Federal
11DPR0680Z,JOSE MARIA MORELOS,1,Matutino,130,Uriangato,R Rural,-101.18565,20.170371,1,PRIMARIA,General Federal
11DPR1049B,IGNACIO ZARAGOZA,1,Matutino,182,Valle de Santiago,U Urbana,-101.18606,20.37762,6,PRIMARIA,General Federal
11DPR2490V,EMILIANO ZAPATA,1,Matutino,130,Uriangato,U Urbana,-101.188882,20.146832,6,PRIMARIA,General Federal
11DPR3188Q,CLUB DE LEONES,2,Vespertino,130,Uriangato,U Urbana,-101.188882,20.146832,6,PRIMARIA,General Federal
11DPR0977I,MIGUEL HIDALGO,1,Matutino,75,Guanajuato,R Rural,-101.18961,21.00258,2,PRIMARIA,General Federal
11DPR0444W,GERTRUDIS VARGAS,1,Matutino,182,Valle de Santiago,R Rural,-101.189725,20.258462,0,PRIMARIA,General Federal
11DPR0201Z,BENITO JUAREZ,1,Matutino,156,San Felipe,R Rural,-101.19012,21.42329,6,PRIMARIA,General Federal
11DPR2492T,FRANCISCO I. MADERO,1,Matutino,64,Uriangato,U Urbana,-101.190719,20.140285,6,PRIMARIA,General Federal
11DPR3318T,LIC. BENITO JUAREZ,2,Vespertino,64,Uriangato,U Urbana,-101.190719,20.140285,6,PRIMARIA,General Federal
11DPR1129N,JOSE MA MORELOS,1,Matutino,192,San Felipe,R Rural,-101.190736,21.614715,4,PRIMARIA,General Federal
11DPR1048C,ADOLFO LOPEZ MATEOS,2,Vespertino,96,Valle de Santiago,U Urbana,-101.191633,20.385587,12,PRIMARIA,General Federal
11DPR1912F,GENERAL LAZARO CARDENAS DEL RIO,1,Matutino,96,Valle de Santiago,U Urbana,-101.191633,20.385587,18,PRIMARIA,General Federal
11DPR2582L,FRANCISCO I. MADERO,1,Matutino,182,Valle de Santiago,R Rural,-101.19179,20.335671,0,PRIMARIA,General Federal
11DPR0687S,DR. CAYETANO ANDRADE,1,Matutino,23,Moroleón,U Urbana,-101.191896,20.137272,12,PRIMARIA,General Federal
11DPR0940V,JAIME NUNO,2,Vespertino,23,Moroleón,U Urbana,-101.191896,20.137272,8,PRIMARIA,General Federal
11DPR1677S,AURELIANO ESQUIVEL,1,Matutino,75,Guanajuato,U Urbana,-101.19202,20.89719,12,PRIMARIA,General Federal
11DPR3507L,BENITO JUAREZ,2,Vespertino,75,Guanajuato,U Urbana,-101.19202,20.89719,8,PRIMARIA,General Federal
11DPR2246J,BENITO JUAREZ,1,Matutino,192,San Felipe,R Rural,-101.19229,21.57706,0,PRIMARIA,General Federal
11DPR3429Y,EDUARDO SOTO INNES,1,Matutino,123,Salamanca,U Urbana,-101.192341,20.578807,12,PRIMARIA,General Federal
11DPR0848O,LIC. BENITO JUAREZ,1,Matutino,123,Salamanca,U Urbana,-101.192574,20.579906,24,PRIMARIA,General Federal
11DPR0957V,LIC. BENITO JUAREZ,2,Vespertino,123,Salamanca,U Urbana,-101.192574,20.579906,12,PRIMARIA,General Federal
11DPR1334X,EMILIANO ZAPATA,1,Matutino,179,Salamanca,R Rural,-101.19313,20.66589,0,PRIMARIA,General Federal
11DPR3665A,BARTOLOME SANCHEZ TORRADO,1,Matutino,83,Salamanca,U Urbana,-101.194814,20.544974,18,PRIMARIA,General Federal
11DPR1181J,IGNACIO ALLENDE,2,Vespertino,165,Moroleón,U Urbana,-101.194825,20.124382,6,PRIMARIA,General Federal
11DPR1413J,ALFREDO V BONFIL,1,Matutino,165,Moroleón,U Urbana,-101.194825,20.124382,18,PRIMARIA,General Federal
11DPR3723A,PEDRO GONZALEZ,1,Matutino,49,Salamanca,U Urbana,-101.197332,20.55713,10,PRIMARIA,General Federal
11DPR1451M,RAMON LOPEZ VELARDE,1,Matutino,141,San Felipe,R Rural,-101.19734,21.35651,1,PRIMARIA,General Federal
11DPR2538Y,LA CORREGIDORA,1,Matutino,142,Valle de Santiago,U Urbana,-101.198015,20.406102,6,PRIMARIA,General Federal
11DPR2248H,PRAXEDIS GUERRERO,1,Matutino,141,San Felipe,R Rural,-101.19824,21.45531,3,PRIMARIA,General Federal
11DPR1699D,MIGUEL HIDALGO,1,Matutino,152,Guanajuato,R Rural,-101.19825,21.06889,6,PRIMARIA,General Federal
11DPR3414W,EMILIANO ZAPATA,1,Matutino,192,San Felipe,R Rural,-101.19865,21.58978,0,PRIMARIA,General Federal
11DPR2295S,EMPERADOR CUAUHTEMOC,1,Matutino,182,Valle de Santiago,R Rural,-101.199029,20.262446,1,PRIMARIA,General Federal
11DPR1158I,LAZARO CARDENAS,2,Vespertino,124,Salamanca,U Urbana,-101.199313,20.553525,12,PRIMARIA,General Federal
11DPR1933S,EL PIPILA,1,Matutino,124,Salamanca,U Urbana,-101.199313,20.553525,18,PRIMARIA,General Federal
11DPR0112G,VASCO DE QUIROGA,1,Matutino,124,Salamanca,R Rural,-101.199689,20.473604,6,PRIMARIA,General Federal
11DPR0601W,JOSE MA. MORELOS Y PAVON,1,Matutino,68,Valle de Santiago,U Urbana,-101.200033,20.397848,12,PRIMARIA,General Federal
11DPR1225Q,LIBERTAD,2,Vespertino,68,Valle de Santiago,U Urbana,-101.200033,20.397848,6,PRIMARIA,General Federal
11DPR3034N,21 DE MARZO,1,Matutino,143,Valle de Santiago,U Urbana,-101.200098,20.38213,12,PRIMARIA,General Federal
11DPR3525A,ALFONSO N. URUETA CARRILLO,2,Vespertino,143,Valle de Santiago,U Urbana,-101.200098,20.38213,12,PRIMARIA,General Federal
11DPR2623V,20 DE NOVIEMBRE,1,Matutino,156,San Felipe,R Rural,-101.2003,21.6222,0,PRIMARIA,General Federal
11DPR2460A,GENERAL LAZARO CARDENAS,1,Matutino,179,Salamanca,U Urbana,-101.20038,20.59299,2,PRIMARIA,General Federal
11DPR0528D,AMADO NERVO,1,Matutino,50,Yuriria,R Rural,-101.200683,20.213973,6,PRIMARIA,General Federal
11DPR3992V,IGNACIO RAMIREZ LOPEZ,1,Matutino,192,San Felipe,U Urbana,-101.20156,21.47291,0,PRIMARIA,General Federal
11DPR2395R,JUSTO SIERRA,1,Matutino,152,Guanajuato,R Rural,-101.20171,21.05115,1,PRIMARIA,General Federal
11DPR0590G,NICOLAS BRAVO,1,Matutino,192,San Felipe,R Rural,-101.20233,21.52,0,PRIMARIA,General Federal
11DPR1459E,EMILIANO ZAPATA,1,Matutino,141,San Felipe,R Rural,-101.20259,21.36089,2,PRIMARIA,General Federal
11DPR3772J,GUADALUPE VICTORIA,1,Matutino,23,Moroleón,U Urbana,-101.203491,20.137598,1,PRIMARIA,General Federal
11DPR0411E,CUAUHTEMOC,1,Matutino,64,Uriangato,R Rural,-101.20392,20.04135,0,PRIMARIA,General Federal
11DPR0904Q,MIGUEL HIDALGO,1,Matutino,19,Salamanca,U Urbana,-101.20453,20.575977,18,PRIMARIA,General Federal
11DPR2143N,TOMASA ESTEVES,2,Vespertino,19,Salamanca,U Urbana,-101.20453,20.575977,6,PRIMARIA,General Federal
11DPR3397W,BENITO JUAREZ GARCIA,1,Matutino,141,San Felipe,U Urbana,-101.20478,21.48102,6,PRIMARIA,General Federal
11DPR1755F,IGNACIO ALLENDE,2,Vespertino,49,Salamanca,U Urbana,-101.205202,20.558963,12,PRIMARIA,General Federal
11DPR1770Y,ANDRES DELGADO,1,Matutino,49,Salamanca,U Urbana,-101.205202,20.558963,18,PRIMARIA,General Federal
11DPR2286K,GENERAL FRANCISCO VILLA,1,Matutino,182,Valle de Santiago,R Rural,-101.20574,20.35712,4,PRIMARIA,General Federal
11DPR0447T,JUVENTINO ROSAS,1,Matutino,142,Valle de Santiago,R Rural,-101.205786,20.452322,4,PRIMARIA,General Federal
11DPR0522J,NIÑOS HEROES,1,Matutino,95,Yuriria,R Rural,-101.20616,20.23711,1,PRIMARIA,General Federal
11DPR0514A,ALVARO OBREGON,1,Matutino,95,Yuriria,R Rural,-101.206557,20.224113,1,PRIMARIA,General Federal
11DPR0116C,RAFAEL RAMIREZ,1,Matutino,124,Salamanca,R Rural,-101.20685,20.50584,3,PRIMARIA,General Federal
11DPR2585I,J.GUADALUPE RIVAS LEON,1,Matutino,142,Valle de Santiago,R Rural,-101.207278,20.438869,1,PRIMARIA,General Federal
11DPR1831V,MIGUEL HIDALGO Y COSTILLA,1,Matutino,156,San Felipe,R Rural,-101.20745,21.32898,0,PRIMARIA,General Federal
11DPR2497O,RICARDO FLORES MAGON,1,Matutino,142,Valle de Santiago,U Urbana,-101.207549,20.380428,11,PRIMARIA,General Federal
11DPR2670F,VICENTE GUERRERO,1,Matutino,49,Salamanca,U Urbana,-101.208491,20.558827,12,PRIMARIA,General Federal
11DPR3183V,VICENTE GUERRERO,2,Vespertino,49,Salamanca,U Urbana,-101.208491,20.558827,1,PRIMARIA,General Federal
11DPR3685O,HERMENEGILDO GALEANA,1,Matutino,96,Valle de Santiago,U Urbana,-101.208603,20.398544,6,PRIMARIA,General Federal
11DPR3710X,LA INDEPENDENCIA DE MEXICO,1,Matutino,124,Salamanca,U Urbana,-101.208692,20.54891,11,PRIMARIA,General Federal
11DPR0005Y,13 DE SEPTIEMBRE,1,Matutino,23,Moroleón,U Urbana,-101.208694,20.131424,6,PRIMARIA,General Federal
11DPR2812N,GENERAL FRANCISCO VILLA,1,Matutino,91,San Felipe,U Urbana,-101.20933,21.46809,12,PRIMARIA,General Federal
11DPR3415V,HIMNO NACIONAL,2,Vespertino,91,San Felipe,U Urbana,-101.20933,21.46809,6,PRIMARIA,General Federal
11DPR0842U,NIÑOS HEROES,1,Matutino,66,Salamanca,U Urbana,-101.209672,20.560605,12,PRIMARIA,General Federal
11DPR1613H,JOSE MA. MORELOS Y PAVON,1,Matutino,182,Valle de Santiago,R Rural,-101.209721,20.341787,5,PRIMARIA,General Federal
11DPR0462L,JOSE MA. MORELOS,1,Matutino,142,Valle de Santiago,R Rural,-101.21055,20.42736,4,PRIMARIA,General Federal
11DPR1077Y,EMILIANO ZAPATA,1,Matutino,182,Valle de Santiago,R Rural,-101.21075,20.3632,9,PRIMARIA,General Federal
11DPR0331T,LAZARO CARDENAS,2,Vespertino,179,Salamanca,U Urbana,-101.212946,20.571936,2,PRIMARIA,General Federal
11DPR0843T,VENUSTIANO CARRANZA,1,Matutino,179,Salamanca,U Urbana,-101.212946,20.571936,12,PRIMARIA,General Federal
11DPR3266D,IGNACIO ZARAGOZA,1,Matutino,192,San Felipe,R Rural,-101.21304,21.60442,3,PRIMARIA,General Federal
11DPR0654A,PROFR. OTILIO MONTAÑO,1,Matutino,19,Salamanca,R Rural,-101.213806,20.648734,0,PRIMARIA,General Federal
11DPR0889O,BENITO JUAREZ,1,Matutino,192,San Felipe,R Rural,-101.21469,21.40356,2,PRIMARIA,General Federal
11DPR3018W,SIMON BOLIVAR,1,Matutino,192,San Felipe,R Rural,-101.21599,21.42978,0,PRIMARIA,General Federal
11DPR2261B,MOISES SAENZ GARZA,1,Matutino,19,Salamanca,U Urbana,-101.216013,20.588174,6,PRIMARIA,General Federal
11DPR2422Y,NICOLAS BRAVO,1,Matutino,182,Valle de Santiago,R Rural,-101.217121,20.333009,0,PRIMARIA,General Federal
11DPR2201N,CUAUHTEMOC,1,Matutino,75,Guanajuato,R Rural,-101.21722,20.99541,1,PRIMARIA,General Federal
11DPR0127I,GENERAL CANDIDO NAVARRO,1,Matutino,124,Salamanca,R Rural,-101.217616,20.489157,6,PRIMARIA,General Federal
11DPR3451Z,18 DE MARZO,1,Matutino,179,Salamanca,U Urbana,-101.217889,20.566873,12,PRIMARIA,General Federal
11DPR1929F,TIERRA Y LIBERTAD,1,Matutino,75,Guanajuato,R Rural,-101.21857,20.9161,6,PRIMARIA,General Federal
11DPR0657Y,BENITO JUAREZ,1,Matutino,124,Salamanca,R Rural,-101.218859,20.523567,2,PRIMARIA,General Federal
11DPR2681L,MIGUEL HIDALGO,1,Matutino,156,San Felipe,R Rural,-101.21954,21.38088,1,PRIMARIA,General Federal
11DPR1915C,GENERAL IGNACIO ZARAGOZA,2,Vespertino,10,San Felipe,U Urbana,-101.219671,21.482031,12,PRIMARIA,General Federal
11DPR2563X,NIÑOS HEROES,1,Matutino,141,San Felipe,R Rural,-101.22041,21.30047,1,PRIMARIA,General Federal
